codigo;nombre;referencia;categoria;subcategoria;ubicacion;stock;stock_min;unidad;proveedor;coste_unitario;notas;__source;qr_id;qr_url;etiqueta_pdf;actualizado
TTM8x140;Tornillo Torx M8x140mm;TTM8x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x140;#inventario?qr=TTM8x140;;2025-10-08T06:06:24Z
TTM8x150;Tornillo Torx M8x150mm;TTM8x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x150;#inventario?qr=TTM8x150;;2025-10-08T06:06:24Z
TTM8x15;Tornillo Torx M8x15mm;TTM8x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x15;#inventario?qr=TTM8x15;;2025-10-08T06:06:24Z
TTM8x160;Tornillo Torx M8x160mm;TTM8x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x160;#inventario?qr=TTM8x160;;2025-10-08T06:06:24Z
TTM8x20;Tornillo Torx M8x20mm;TTM8x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x20;#inventario?qr=TTM8x20;;2025-10-08T06:06:24Z
TTM8x25;Tornillo Torx M8x25mm;TTM8x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x25;#inventario?qr=TTM8x25;;2025-10-08T06:06:24Z
TTM8x30;Tornillo Torx M8x30mm;TTM8x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x30;#inventario?qr=TTM8x30;;2025-10-08T06:06:24Z
TTM8x35;Tornillo Torx M8x35mm;TTM8x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x35;#inventario?qr=TTM8x35;;2025-10-08T06:06:24Z
TTM8x40;Tornillo Torx M8x40mm;TTM8x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x40;#inventario?qr=TTM8x40;;2025-10-08T06:06:24Z
TTM8x45;Tornillo Torx M8x45mm;TTM8x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x45;#inventario?qr=TTM8x45;;2025-10-08T06:06:24Z
TTM8x50;Tornillo Torx M8x50mm;TTM8x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x50;#inventario?qr=TTM8x50;;2025-10-08T06:06:24Z
TTM8x55;Tornillo Torx M8x55mm;TTM8x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x55;#inventario?qr=TTM8x55;;2025-10-08T06:06:24Z
TTM8x60;Tornillo Torx M8x60mm;TTM8x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x60;#inventario?qr=TTM8x60;;2025-10-08T06:06:24Z
TTM8x65;Tornillo Torx M8x65mm;TTM8x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x65;#inventario?qr=TTM8x65;;2025-10-08T06:06:24Z
TTM8x70;Tornillo Torx M8x70mm;TTM8x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x70;#inventario?qr=TTM8x70;;2025-10-08T06:06:24Z
TTM8x75;Tornillo Torx M8x75mm;TTM8x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x75;#inventario?qr=TTM8x75;;2025-10-08T06:06:24Z
TTM8x80;Tornillo Torx M8x80mm;TTM8x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x80;#inventario?qr=TTM8x80;;2025-10-08T06:06:24Z
TTM8x85;Tornillo Torx M8x85mm;TTM8x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x85;#inventario?qr=TTM8x85;;2025-10-08T06:06:24Z
TTM8x90;Tornillo Torx M8x90mm;TTM8x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x90;#inventario?qr=TTM8x90;;2025-10-08T06:06:24Z
TTM8x95;Tornillo Torx M8x95mm;TTM8x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TTM8x95;#inventario?qr=TTM8x95;;2025-10-08T06:06:24Z
TAAM10x100;Tornillo avellanado Allen M10x100mm;TAAM10x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x100;#inventario?qr=TAAM10x100;;2025-10-08T06:06:24Z
TAAM10x10;Tornillo avellanado Allen M10x10mm;TAAM10x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x10;#inventario?qr=TAAM10x10;;2025-10-08T06:06:24Z
TAAM10x110;Tornillo avellanado Allen M10x110mm;TAAM10x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x110;#inventario?qr=TAAM10x110;;2025-10-08T06:06:24Z
TAAM10x120;Tornillo avellanado Allen M10x120mm;TAAM10x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x120;#inventario?qr=TAAM10x120;;2025-10-08T06:06:24Z
TAAM10x130;Tornillo avellanado Allen M10x130mm;TAAM10x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x130;#inventario?qr=TAAM10x130;;2025-10-08T06:06:24Z
TAAM10x140;Tornillo avellanado Allen M10x140mm;TAAM10x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x140;#inventario?qr=TAAM10x140;;2025-10-08T06:06:24Z
TAAM10x150;Tornillo avellanado Allen M10x150mm;TAAM10x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x150;#inventario?qr=TAAM10x150;;2025-10-08T06:06:24Z
TAAM10x15;Tornillo avellanado Allen M10x15mm;TAAM10x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x15;#inventario?qr=TAAM10x15;;2025-10-08T06:06:24Z
TAAM10x160;Tornillo avellanado Allen M10x160mm;TAAM10x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x160;#inventario?qr=TAAM10x160;;2025-10-08T06:06:24Z
TAAM10x20;Tornillo avellanado Allen M10x20mm;TAAM10x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x20;#inventario?qr=TAAM10x20;;2025-10-08T06:06:24Z
TAAM10x25;Tornillo avellanado Allen M10x25mm;TAAM10x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x25;#inventario?qr=TAAM10x25;;2025-10-08T06:06:24Z
TAAM10x30;Tornillo avellanado Allen M10x30mm;TAAM10x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x30;#inventario?qr=TAAM10x30;;2025-10-08T06:06:24Z
TAAM10x35;Tornillo avellanado Allen M10x35mm;TAAM10x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x35;#inventario?qr=TAAM10x35;;2025-10-08T06:06:24Z
TAAM10x40;Tornillo avellanado Allen M10x40mm;TAAM10x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x40;#inventario?qr=TAAM10x40;;2025-10-08T06:06:24Z
TAAM10x45;Tornillo avellanado Allen M10x45mm;TAAM10x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x45;#inventario?qr=TAAM10x45;;2025-10-08T06:06:24Z
TAAM10x50;Tornillo avellanado Allen M10x50mm;TAAM10x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x50;#inventario?qr=TAAM10x50;;2025-10-08T06:06:24Z
TAAM10x55;Tornillo avellanado Allen M10x55mm;TAAM10x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x55;#inventario?qr=TAAM10x55;;2025-10-08T06:06:24Z
TAAM10x60;Tornillo avellanado Allen M10x60mm;TAAM10x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x60;#inventario?qr=TAAM10x60;;2025-10-08T06:06:24Z
TAAM10x65;Tornillo avellanado Allen M10x65mm;TAAM10x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x65;#inventario?qr=TAAM10x65;;2025-10-08T06:06:24Z
TAAM10x70;Tornillo avellanado Allen M10x70mm;TAAM10x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x70;#inventario?qr=TAAM10x70;;2025-10-08T06:06:24Z
TAAM10x75;Tornillo avellanado Allen M10x75mm;TAAM10x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x75;#inventario?qr=TAAM10x75;;2025-10-08T06:06:24Z
TAAM10x80;Tornillo avellanado Allen M10x80mm;TAAM10x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x80;#inventario?qr=TAAM10x80;;2025-10-08T06:06:24Z
TAAM10x85;Tornillo avellanado Allen M10x85mm;TAAM10x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x85;#inventario?qr=TAAM10x85;;2025-10-08T06:06:24Z
TAAM10x90;Tornillo avellanado Allen M10x90mm;TAAM10x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x90;#inventario?qr=TAAM10x90;;2025-10-08T06:06:24Z
TAAM10x95;Tornillo avellanado Allen M10x95mm;TAAM10x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM10x95;#inventario?qr=TAAM10x95;;2025-10-08T06:06:24Z
TAAM12x100;Tornillo avellanado Allen M12x100mm;TAAM12x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x100;#inventario?qr=TAAM12x100;;2025-10-08T06:06:24Z
TAAM12x10;Tornillo avellanado Allen M12x10mm;TAAM12x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x10;#inventario?qr=TAAM12x10;;2025-10-08T06:06:24Z
TAAM12x110;Tornillo avellanado Allen M12x110mm;TAAM12x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x110;#inventario?qr=TAAM12x110;;2025-10-08T06:06:24Z
TAAM12x120;Tornillo avellanado Allen M12x120mm;TAAM12x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x120;#inventario?qr=TAAM12x120;;2025-10-08T06:06:24Z
TAAM12x130;Tornillo avellanado Allen M12x130mm;TAAM12x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x130;#inventario?qr=TAAM12x130;;2025-10-08T06:06:24Z
TAAM12x140;Tornillo avellanado Allen M12x140mm;TAAM12x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x140;#inventario?qr=TAAM12x140;;2025-10-08T06:06:24Z
TAAM12x150;Tornillo avellanado Allen M12x150mm;TAAM12x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x150;#inventario?qr=TAAM12x150;;2025-10-08T06:06:24Z
TAAM12x15;Tornillo avellanado Allen M12x15mm;TAAM12x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x15;#inventario?qr=TAAM12x15;;2025-10-08T06:06:24Z
TAAM12x160;Tornillo avellanado Allen M12x160mm;TAAM12x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x160;#inventario?qr=TAAM12x160;;2025-10-08T06:06:24Z
TAAM12x20;Tornillo avellanado Allen M12x20mm;TAAM12x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x20;#inventario?qr=TAAM12x20;;2025-10-08T06:06:24Z
TAAM12x25;Tornillo avellanado Allen M12x25mm;TAAM12x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x25;#inventario?qr=TAAM12x25;;2025-10-08T06:06:24Z
TAAM12x30;Tornillo avellanado Allen M12x30mm;TAAM12x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x30;#inventario?qr=TAAM12x30;;2025-10-08T06:06:24Z
TAAM12x35;Tornillo avellanado Allen M12x35mm;TAAM12x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x35;#inventario?qr=TAAM12x35;;2025-10-08T06:06:24Z
TAAM12x40;Tornillo avellanado Allen M12x40mm;TAAM12x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x40;#inventario?qr=TAAM12x40;;2025-10-08T06:06:24Z
TAAM12x45;Tornillo avellanado Allen M12x45mm;TAAM12x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x45;#inventario?qr=TAAM12x45;;2025-10-08T06:06:24Z
TAAM12x50;Tornillo avellanado Allen M12x50mm;TAAM12x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x50;#inventario?qr=TAAM12x50;;2025-10-08T06:06:24Z
TAAM12x55;Tornillo avellanado Allen M12x55mm;TAAM12x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x55;#inventario?qr=TAAM12x55;;2025-10-08T06:06:24Z
TAAM12x60;Tornillo avellanado Allen M12x60mm;TAAM12x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x60;#inventario?qr=TAAM12x60;;2025-10-08T06:06:24Z
TAAM12x65;Tornillo avellanado Allen M12x65mm;TAAM12x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x65;#inventario?qr=TAAM12x65;;2025-10-08T06:06:24Z
TAAM12x70;Tornillo avellanado Allen M12x70mm;TAAM12x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x70;#inventario?qr=TAAM12x70;;2025-10-08T06:06:24Z
TAAM12x75;Tornillo avellanado Allen M12x75mm;TAAM12x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x75;#inventario?qr=TAAM12x75;;2025-10-08T06:06:24Z
TAAM12x80;Tornillo avellanado Allen M12x80mm;TAAM12x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x80;#inventario?qr=TAAM12x80;;2025-10-08T06:06:24Z
TAAM12x85;Tornillo avellanado Allen M12x85mm;TAAM12x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x85;#inventario?qr=TAAM12x85;;2025-10-08T06:06:24Z
TAAM12x90;Tornillo avellanado Allen M12x90mm;TAAM12x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x90;#inventario?qr=TAAM12x90;;2025-10-08T06:06:24Z
TAAM12x95;Tornillo avellanado Allen M12x95mm;TAAM12x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM12x95;#inventario?qr=TAAM12x95;;2025-10-08T06:06:24Z
TAAM14x100;Tornillo avellanado Allen M14x100mm;TAAM14x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x100;#inventario?qr=TAAM14x100;;2025-10-08T06:06:24Z
TAAM14x10;Tornillo avellanado Allen M14x10mm;TAAM14x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x10;#inventario?qr=TAAM14x10;;2025-10-08T06:06:24Z
TAAM14x110;Tornillo avellanado Allen M14x110mm;TAAM14x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x110;#inventario?qr=TAAM14x110;;2025-10-08T06:06:24Z
TAAM14x120;Tornillo avellanado Allen M14x120mm;TAAM14x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x120;#inventario?qr=TAAM14x120;;2025-10-08T06:06:24Z
TAAM14x130;Tornillo avellanado Allen M14x130mm;TAAM14x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x130;#inventario?qr=TAAM14x130;;2025-10-08T06:06:24Z
TAAM14x140;Tornillo avellanado Allen M14x140mm;TAAM14x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x140;#inventario?qr=TAAM14x140;;2025-10-08T06:06:24Z
TAAM14x150;Tornillo avellanado Allen M14x150mm;TAAM14x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x150;#inventario?qr=TAAM14x150;;2025-10-08T06:06:24Z
TAAM14x15;Tornillo avellanado Allen M14x15mm;TAAM14x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x15;#inventario?qr=TAAM14x15;;2025-10-08T06:06:24Z
TAAM14x160;Tornillo avellanado Allen M14x160mm;TAAM14x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x160;#inventario?qr=TAAM14x160;;2025-10-08T06:06:24Z
TAAM14x20;Tornillo avellanado Allen M14x20mm;TAAM14x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x20;#inventario?qr=TAAM14x20;;2025-10-08T06:06:24Z
TAAM14x25;Tornillo avellanado Allen M14x25mm;TAAM14x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x25;#inventario?qr=TAAM14x25;;2025-10-08T06:06:24Z
TAAM14x30;Tornillo avellanado Allen M14x30mm;TAAM14x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x30;#inventario?qr=TAAM14x30;;2025-10-08T06:06:24Z
TAAM14x35;Tornillo avellanado Allen M14x35mm;TAAM14x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x35;#inventario?qr=TAAM14x35;;2025-10-08T06:06:24Z
TAAM14x40;Tornillo avellanado Allen M14x40mm;TAAM14x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x40;#inventario?qr=TAAM14x40;;2025-10-08T06:06:24Z
TAAM14x45;Tornillo avellanado Allen M14x45mm;TAAM14x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x45;#inventario?qr=TAAM14x45;;2025-10-08T06:06:24Z
TAAM14x50;Tornillo avellanado Allen M14x50mm;TAAM14x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x50;#inventario?qr=TAAM14x50;;2025-10-08T06:06:24Z
TAAM14x55;Tornillo avellanado Allen M14x55mm;TAAM14x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x55;#inventario?qr=TAAM14x55;;2025-10-08T06:06:24Z
TAAM14x60;Tornillo avellanado Allen M14x60mm;TAAM14x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x60;#inventario?qr=TAAM14x60;;2025-10-08T06:06:24Z
TAAM14x65;Tornillo avellanado Allen M14x65mm;TAAM14x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x65;#inventario?qr=TAAM14x65;;2025-10-08T06:06:24Z
TAAM14x70;Tornillo avellanado Allen M14x70mm;TAAM14x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x70;#inventario?qr=TAAM14x70;;2025-10-08T06:06:24Z
TAAM14x75;Tornillo avellanado Allen M14x75mm;TAAM14x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x75;#inventario?qr=TAAM14x75;;2025-10-08T06:06:24Z
TAAM14x80;Tornillo avellanado Allen M14x80mm;TAAM14x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x80;#inventario?qr=TAAM14x80;;2025-10-08T06:06:24Z
TAAM14x85;Tornillo avellanado Allen M14x85mm;TAAM14x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x85;#inventario?qr=TAAM14x85;;2025-10-08T06:06:24Z
TAAM14x90;Tornillo avellanado Allen M14x90mm;TAAM14x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x90;#inventario?qr=TAAM14x90;;2025-10-08T06:06:24Z
TAAM14x95;Tornillo avellanado Allen M14x95mm;TAAM14x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM14x95;#inventario?qr=TAAM14x95;;2025-10-08T06:06:24Z
TAAM16x100;Tornillo avellanado Allen M16x100mm;TAAM16x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x100;#inventario?qr=TAAM16x100;;2025-10-08T06:06:24Z
TAAM16x10;Tornillo avellanado Allen M16x10mm;TAAM16x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x10;#inventario?qr=TAAM16x10;;2025-10-08T06:06:24Z
TAAM16x110;Tornillo avellanado Allen M16x110mm;TAAM16x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x110;#inventario?qr=TAAM16x110;;2025-10-08T06:06:24Z
TAAM16x120;Tornillo avellanado Allen M16x120mm;TAAM16x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x120;#inventario?qr=TAAM16x120;;2025-10-08T06:06:24Z
TAAM16x130;Tornillo avellanado Allen M16x130mm;TAAM16x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x130;#inventario?qr=TAAM16x130;;2025-10-08T06:06:24Z
TAAM16x140;Tornillo avellanado Allen M16x140mm;TAAM16x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x140;#inventario?qr=TAAM16x140;;2025-10-08T06:06:24Z
TAAM16x150;Tornillo avellanado Allen M16x150mm;TAAM16x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x150;#inventario?qr=TAAM16x150;;2025-10-08T06:06:24Z
TAAM16x15;Tornillo avellanado Allen M16x15mm;TAAM16x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x15;#inventario?qr=TAAM16x15;;2025-10-08T06:06:24Z
TAAM16x160;Tornillo avellanado Allen M16x160mm;TAAM16x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x160;#inventario?qr=TAAM16x160;;2025-10-08T06:06:24Z
TAAM16x20;Tornillo avellanado Allen M16x20mm;TAAM16x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x20;#inventario?qr=TAAM16x20;;2025-10-08T06:06:24Z
TAAM16x25;Tornillo avellanado Allen M16x25mm;TAAM16x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x25;#inventario?qr=TAAM16x25;;2025-10-08T06:06:24Z
TAAM16x30;Tornillo avellanado Allen M16x30mm;TAAM16x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x30;#inventario?qr=TAAM16x30;;2025-10-08T06:06:24Z
TAAM16x35;Tornillo avellanado Allen M16x35mm;TAAM16x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x35;#inventario?qr=TAAM16x35;;2025-10-08T06:06:24Z
TAAM16x40;Tornillo avellanado Allen M16x40mm;TAAM16x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x40;#inventario?qr=TAAM16x40;;2025-10-08T06:06:24Z
TAAM16x45;Tornillo avellanado Allen M16x45mm;TAAM16x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x45;#inventario?qr=TAAM16x45;;2025-10-08T06:06:24Z
TAAM16x50;Tornillo avellanado Allen M16x50mm;TAAM16x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x50;#inventario?qr=TAAM16x50;;2025-10-08T06:06:24Z
TAAM16x55;Tornillo avellanado Allen M16x55mm;TAAM16x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x55;#inventario?qr=TAAM16x55;;2025-10-08T06:06:24Z
TAAM16x60;Tornillo avellanado Allen M16x60mm;TAAM16x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x60;#inventario?qr=TAAM16x60;;2025-10-08T06:06:24Z
TAAM16x65;Tornillo avellanado Allen M16x65mm;TAAM16x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x65;#inventario?qr=TAAM16x65;;2025-10-08T06:06:24Z
TAAM16x70;Tornillo avellanado Allen M16x70mm;TAAM16x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x70;#inventario?qr=TAAM16x70;;2025-10-08T06:06:24Z
TAAM16x75;Tornillo avellanado Allen M16x75mm;TAAM16x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x75;#inventario?qr=TAAM16x75;;2025-10-08T06:06:24Z
TAAM16x80;Tornillo avellanado Allen M16x80mm;TAAM16x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x80;#inventario?qr=TAAM16x80;;2025-10-08T06:06:24Z
TAAM16x85;Tornillo avellanado Allen M16x85mm;TAAM16x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x85;#inventario?qr=TAAM16x85;;2025-10-08T06:06:24Z
TAAM16x90;Tornillo avellanado Allen M16x90mm;TAAM16x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x90;#inventario?qr=TAAM16x90;;2025-10-08T06:06:24Z
TAAM16x95;Tornillo avellanado Allen M16x95mm;TAAM16x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM16x95;#inventario?qr=TAAM16x95;;2025-10-08T06:06:24Z
TAAM18x100;Tornillo avellanado Allen M18x100mm;TAAM18x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM18x100;#inventario?qr=TAAM18x100;;2025-10-08T06:06:24Z
TAAM18x10;Tornillo avellanado Allen M18x10mm;TAAM18x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM18x10;#inventario?qr=TAAM18x10;;2025-10-08T06:06:24Z
TAAM18x110;Tornillo avellanado Allen M18x110mm;TAAM18x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;TAAM18x110;#inventario?qr=TAAM18x110;;2025-10-08T06:06:24Z
